FID,F1,F2,F3,F4,F5,ID
5128,-84.761111,31.189885,1.6,2.4,51.081,5155
5129,-84.761103,31.189859,2.5,2.5,51.088,5156
5130,-84.761094,31.189833,1.8,2.3,51.057,5157
5131,-84.761085,31.189808,2.1,2.8,51.024,5158
5132,-84.761077,31.189781,1.6,2.5,51.013,5159
5133,-84.761068,31.189756,1.8,2.5,50.971,5160
5134,-84.761059,31.18973,1.4,2.3,51.001,5161
5135,-84.76105,31.189705,1.9,2.7,50.926,5162
5136,-84.761042,31.189679,2.2,3.5,50.951,5163
5137,-84.761031,31.18965,1.9,3.4,50.974,5164
5138,-84.761021,31.18962,1.9,3.4,50.984,5165
5139,-84.761009,31.18959,1.7,3.6,50.972,5166
5140,-84.760999,31.18956,1.7,3.8,50.987,5167
5141,-84.760988,31.189529,1.7,3.4,51.013,5168
5142,-84.760978,31.189499,1.5,3,51.011,5169
5143,-84.760968,31.189469,1.3,3.1,51.042,5170
5144,-84.760957,31.189439,1.4,3.4,51.019,5171
5145,-84.760946,31.189409,1.6,3.9,51.04,5172
5146,-84.760936,31.189379,1.8,3.7,51.036,5173
5147,-84.760925,31.189348,2,4.5,51.036,5174
5148,-84.760915,31.189318,2.1,4.1,51.101,5175
5149,-84.760904,31.189288,2.6,5.3,51.082,5176
5150,-84.760892,31.189258,2.2,5.2,51.106,5177
5151,-84.760881,31.189228,1.9,4.2,51.138,5178
5152,-84.760871,31.189197,2.3,4.6,51.129,5179
5153,-84.76086,31.189167,1.7,4.7,51.167,5180
5154,-84.76085,31.189136,1.9,4.5,51.181,5181
5155,-84.760839,31.189106,1.8,4.5,51.213,5182
5156,-84.760829,31.189076,1.7,4.4,51.2,5183
5157,-84.760818,31.189046,1.8,4.7,51.235,5184
5158,-84.760807,31.189016,1.7,4.6,51.271,5185
5159,-84.760796,31.188985,1.8,4.8,51.264,5186
5160,-84.760785,31.188955,1.9,6,51.305,5187
5161,-84.760775,31.188925,2.1,5.9,51.311,5188
5162,-84.760764,31.188894,2.2,5.4,51.355,5189
5163,-84.760754,31.188864,2.7,5.5,51.364,5190
5164,-84.760744,31.188834,2.8,5.8,51.425,5191
5165,-84.760733,31.188803,2.8,6.4,51.477,5192
5166,-84.760723,31.188773,3.1,6.2,51.458,5193
5167,-84.760712,31.188743,2.9,6.4,51.499,5194
5168,-84.760702,31.188713,3.4,6.9,51.523,5195
5169,-84.760692,31.188682,3.4,6.5,51.515,5196
5170,-84.760681,31.188652,3.5,6.7,51.53,5197
5171,-84.76067,31.188621,3.6,6.8,51.497,5198
5172,-84.760661,31.188594,4.3,7,51.452,5199
5173,-84.760653,31.18857,4.4,7.2,51.393,5200
5174,-84.760646,31.188549,4.7,6.7,51.34,5201
5175,-84.76064,31.188529,4.6,6.8,51.314,5202
5176,-84.760633,31.188511,4.1,6.2,51.288,5203
5177,-84.760628,31.188496,3.6,6.4,51.259,5204
5178,-84.760622,31.188481,2.8,6.8,51.187,5205
5179,-84.760617,31.188466,1.6,6.1,51.138,5206
5180,-84.760611,31.188452,0.9,3.9,51.084,5207
5181,-84.760606,31.188438,0.3,3,51.01,5208
5182,-84.7606,31.188423,0.4,2.8,51.029,5209
5183,-84.760593,31.188405,0.5,2.6,51.058,5210
5184,-84.760585,31.188383,0.8,3,51.083,5211
5185,-84.760577,31.188362,1.5,3.4,51.011,5212
5186,-84.760568,31.188338,2.4,5.4,51.034,5213
5187,-84.760559,31.188312,6.3,8.7,51.112,5214
5188,-84.760549,31.188287,7.3,9.3,51.141,5215
5189,-84.76054,31.188262,5.5,8.9,51.25,5216
5190,-84.760531,31.188236,5.1,10.8,51.314,5217
5191,-84.760522,31.188211,4,10.2,51.353,5218
5192,-84.760513,31.188185,4,9.1,51.457,5219
5193,-84.760504,31.18816,3.6,8.3,51.483,5220
5194,-84.760494,31.188132,3.3,8.1,51.516,5221
5195,-84.760483,31.188101,4.2,9,51.596,5222
5196,-84.760472,31.188072,3.9,10.1,51.641,5223
5197,-84.760461,31.188041,4.4,11,51.676,5224
5198,-84.76045,31.188011,4.2,8.8,51.69,5225
5199,-84.76044,31.187981,4.8,10.2,51.79,5226
5200,-84.760429,31.187951,4.6,7.8,51.846,5227
5201,-84.760419,31.187921,4.7,7.9,51.893,5228
5202,-84.760407,31.18789,5.1,8.7,51.948,5229
5203,-84.760397,31.18786,3.3,2.7,51.986,5230
5204,-84.760386,31.187831,6.8,4.1,52.002,5231
5205,-84.760375,31.1878,7.2,8.4,52.108,5232
5206,-84.760364,31.18777,8,11.1,52.156,5233
5207,-84.760353,31.187739,8.9,14.6,52.196,5234
5208,-84.760343,31.187709,8.9,13,52.205,5235
5209,-84.760332,31.187679,3.8,13.7,52.261,5236
5210,-84.760322,31.187648,9.1,10.8,52.301,5237
5211,-84.760312,31.187618,9.3,10.3,52.331,5238
5212,-84.760302,31.187592,8.2,10.1,52.37,5239
5213,-84.760294,31.187567,8.6,11.7,52.418,5240
5214,-84.760285,31.187541,8.7,10.9,52.501,5241
5215,-84.760277,31.187518,7.8,10.5,52.506,5242
5216,-84.76027,31.187496,8.7,9.5,52.484,5243
5217,-84.760262,31.187474,7.4,8.5,52.414,5244
5218,-84.760256,31.187454,7.3,8.1,52.295,5245
5219,-84.760249,31.187436,6.6,8.1,52.163,5246
5220,-84.760242,31.187417,7.6,8,52.006,5247
5221,-84.760235,31.187399,5.7,7,51.915,5248
5222,-84.76023,31.187382,2.8,6.8,51.797,5249
5223,-84.760224,31.187365,2.9,6.2,51.744,5250
5224,-84.760217,31.187346,4.3,6.9,51.814,5251
5225,-84.760209,31.187325,5.1,7.5,51.776,5252
5226,-84.7602,31.187299,5.4,7.3,51.847,5253
5227,-84.760191,31.187274,5.3,6.1,51.953,5254
5228,-84.760182,31.187249,4.1,5.4,52.051,5255
5229,-84.760173,31.187223,4.4,5.7,52.129,5256
5230,-84.760165,31.187197,4.1,6.5,52.174,5257
5231,-84.760146,31.187146,5.1,7.3,52.205,5258
5232,-84.760138,31.18712,4.6,7.5,52.228,5259
5233,-84.760129,31.187094,5.1,9.1,52.198,5260
5234,-84.76012,31.187068,4.6,9.9,52.247,5261
5235,-84.76011,31.187043,4.1,9.4,52.291,5262
5236,-84.760101,31.187017,3.7,9.5,52.391,5263
5237,-84.76009,31.186992,4.5,7.9,52.436,5264
5238,-84.760083,31.186965,3.8,8,52.503,5265
5239,-84.760074,31.186939,3.9,7.7,52.471,5266
5240,-84.760065,31.186913,3.8,8.3,52.48,5267
5241,-84.760058,31.186887,4.6,8,52.467,5268
5242,-84.760048,31.186861,4.6,6.6,52.463,5269
5243,-84.760039,31.186835,4.8,7.8,52.478,5270
5244,-84.760033,31.186809,5,7.9,52.426,5271
5245,-84.760026,31.186785,5.7,8,52.418,5272
5246,-84.760018,31.186764,5.4,7.5,52.355,5273
5247,-84.760012,31.186745,6.1,8.4,52.279,5274
5248,-84.760003,31.186727,5.7,8.8,52.118,5275
5249,-84.759997,31.186709,4.7,6.5,52.094,5276
5250,-84.759991,31.186692,4.1,6.4,52.091,5277
5251,-84.759986,31.186674,3.9,5.5,52.068,5278
5252,-84.759977,31.186653,4.7,6.3,52.221,5279
5253,-84.759968,31.186628,4.1,5.9,52.321,5280
5254,-84.759958,31.1866,4.1,7.1,52.434,5281
5255,-84.759947,31.18657,4.2,6.9,52.506,5282
5256,-84.759937,31.18654,4.2,6.4,52.586,5283
5257,-84.759927,31.186509,4.4,8.5,52.589,5284
5258,-84.759917,31.186479,4.2,8.7,52.616,5285
5259,-84.759906,31.186449,4.8,8.9,52.684,5286
5260,-84.759896,31.186418,4,10,52.738,5287
5261,-84.759885,31.186388,4.8,10.9,52.761,5288
5262,-84.759876,31.186358,5.1,11.1,52.821,5289
5263,-84.759865,31.186327,4.1,8,52.821,5290
5264,-84.759855,31.186297,3.9,7.8,52.89,5291
5265,-84.759844,31.186266,3.4,8.8,52.907,5292
5266,-84.759833,31.186236,3.3,7,52.845,5293
5267,-84.759822,31.186205,3.2,8,52.849,5294
5268,-84.759812,31.186176,3.2,7,52.807,5295
5269,-84.759803,31.186151,4.5,8.8,52.795,5296
5270,-84.759795,31.186128,4.7,9.7,52.78,5297
5271,-84.759788,31.186108,5.3,9.4,52.75,5298
5272,-84.75978,31.18609,4.5,10.5,52.815,5299
5273,-84.759773,31.186072,6.1,10.7,52.746,5300
5274,-84.759765,31.186054,5.1,9.8,52.722,5301
5275,-84.759753,31.186039,6.6,9.3,52.662,5302
5276,-84.759736,31.186028,6.5,9.8,52.614,5303
5277,-84.759716,31.186022,6.5,9.6,52.515,5304
5278,-84.759695,31.186023,7.1,8.1,52.448,5305
5279,-84.759676,31.186029,7,7.8,52.375,5306
5280,-84.75966,31.18604,6.8,7.5,52.366,5307
5281,-84.759651,31.186056,5.5,8.6,52.368,5308
5282,-84.759648,31.186074,7.3,9.1,52.382,5309
5283,-84.759647,31.186093,6.9,10.4,52.414,5310
5284,-84.759645,31.186112,6,9.4,52.413,5311
5285,-84.759642,31.186131,6.2,8.8,52.4,5312
5286,-84.759642,31.186149,6.9,9.7,52.4,5313
5287,-84.759643,31.186169,6.1,9.2,52.426,5314
5288,-84.759647,31.186191,5.2,9.3,52.438,5315
5289,-84.759652,31.186213,5.7,9,52.429,5316
5290,-84.75966,31.186234,6.3,11.7,52.439,5317
5291,-84.759667,31.186257,6,10.8,52.419,5318
5292,-84.759677,31.186282,5.9,10.5,52.429,5319
5293,-84.759685,31.186308,5.2,9,52.427,5320
5294,-84.759695,31.186334,6.1,10.2,52.477,5321
5295,-84.759703,31.18636,6.7,11.9,52.495,5322
5296,-84.759712,31.186386,6.8,9.6,52.454,5323
5297,-84.759722,31.186412,6.6,8.3,52.361,5324
5298,-84.759731,31.186438,5,7.8,52.326,5325
5299,-84.75974,31.186464,5.5,6.7,52.256,5326
5300,-84.759749,31.18649,6.1,6.7,52.185,5327
5301,-84.759759,31.186516,2.3,1.4,52.123,5328
5302,-84.759767,31.186542,5.1,6.4,52.06,5329
5303,-84.759776,31.186569,5.1,8,52.059,5330
5304,-84.759785,31.186594,4,9.4,51.993,5331
5305,-84.759794,31.18662,3.6,8.6,51.927,5332
5306,-84.759803,31.186646,2.8,7.7,51.919,5333
5307,-84.759811,31.186669,2.7,6.9,51.861,5334
5308,-84.759818,31.186688,2.2,6.5,51.878,5335
5309,-84.759823,31.186704,2.4,5.3,51.874,5336
5310,-84.759829,31.186719,3.4,7.3,51.849,5337
5311,-84.759833,31.186734,3.8,7.8,51.833,5338
5312,-84.759839,31.186749,3.5,7.7,51.788,5339
5313,-84.759845,31.186764,4.3,7.9,51.703,5340
5314,-84.759849,31.186778,3.1,7,51.704,5341
5315,-84.759854,31.186792,4.8,6,51.634,5342
5316,-84.75986,31.18681,5,8.4,51.762,5343
5317,-84.759868,31.18683,5,7.9,51.806,5344
5318,-84.759877,31.186851,4.5,7.7,51.912,5345
5319,-84.759887,31.186875,4.7,8.5,52.012,5346
5320,-84.759896,31.186901,4,8.5,52.016,5347
5321,-84.759906,31.186926,3.6,7.7,52.027,5348
5322,-84.759914,31.186952,4,8.5,52.043,5349
5323,-84.759924,31.186978,3.6,8.1,52.012,5350
5324,-84.759934,31.187004,3.9,9.6,52.015,5351
5325,-84.759942,31.18703,3.8,8.9,51.993,5352
5326,-84.759952,31.187056,4.1,8.8,51.916,5353
5327,-84.759961,31.187081,3.6,9,51.895,5354
5328,-84.759969,31.187108,3.2,7.7,51.89,5355
5329,-84.759979,31.187133,3.6,7.3,51.843,5356
5330,-84.759988,31.18716,3.4,6.7,51.782,5357
5331,-84.759996,31.187186,3.7,5.1,51.741,5358
5332,-84.760005,31.187212,4.1,5.6,51.638,5359
5333,-84.760013,31.187237,4.6,6.1,51.565,5360
5334,-84.76002,31.187258,4.6,5.6,51.51,5361
5335,-84.760027,31.187279,3.8,6.4,51.455,5362
5336,-84.760033,31.187297,3.4,6.3,51.393,5363
5337,-84.760038,31.187313,2.8,5.8,51.321,5364
5338,-84.760043,31.187328,2.3,5.2,51.301,5365
5339,-84.760049,31.187343,2.5,5.5,51.286,5366
5340,-84.760054,31.187357,2.2,5.7,51.231,5367
5341,-84.760059,31.187372,6.5,7.7,51.23,5368
5342,-84.760067,31.187389,5.1,7.9,51.331,5369
5343,-84.760072,31.187408,9.7,9.2,51.469,5370
5344,-84.76008,31.187429,7.9,9.8,51.527,5371
5345,-84.760088,31.187455,6.6,7.2,51.669,5372
5346,-84.760097,31.187481,7.7,10.2,51.693,5373
5347,-84.760106,31.187507,9.6,11.5,51.689,5374
5348,-84.760115,31.187534,9.4,14,51.676,5375
5349,-84.760125,31.18756,8.2,10.8,51.65,5376
5350,-84.760135,31.187585,8.4,11,51.584,5377
5351,-84.760144,31.187611,7,10.3,51.547,5378
5352,-84.760154,31.187637,7.5,8.8,51.501,5379
5353,-84.760162,31.187663,7.7,13.5,51.449,5380
5354,-84.760171,31.18769,8.1,14.6,51.396,5381
5355,-84.76018,31.187715,7.2,11.9,51.362,5382
5356,-84.760189,31.187741,6.6,11.4,51.377,5383
5357,-84.760198,31.187767,5.9,11.6,51.301,5384
5358,-84.760207,31.187793,5.4,10.8,51.291,5385
5359,-84.760216,31.187819,4.7,9.5,51.262,5386
5360,-84.760224,31.187845,4.7,10.1,51.222,5387
5361,-84.760233,31.187871,4,6.9,51.199,5388
5362,-84.760242,31.187897,3.6,6.4,51.159,5389
5363,-84.760251,31.187924,3.4,8.3,51.138,5390
5364,-84.760261,31.187954,2.7,7.1,51.095,5391
5365,-84.760272,31.187984,2.7,6.8,51.083,5392
5366,-84.760283,31.188015,2.6,5.4,51.04,5393
5367,-84.760293,31.188045,2.7,6.5,51.023,5394
5368,-84.760303,31.188076,2.8,5.5,50.937,5395
5369,-84.760314,31.188106,2.3,6.1,50.928,5396
5370,-84.760325,31.188136,2.6,7.2,50.918,5397
5371,-84.760335,31.188167,2.8,7,50.9,5398
5372,-84.760346,31.188197,3.3,6.5,50.881,5399
5373,-84.760357,31.188227,3.8,7,50.866,5400
5374,-84.760367,31.188257,3.7,7.1,50.94,5401
5375,-84.760376,31.188283,4,7.9,50.891,5402
5376,-84.760384,31.188306,4.4,7.2,50.866,5403
5377,-84.760391,31.188327,4.6,7.3,50.775,5404
5378,-84.760399,31.188349,4.1,7.4,50.735,5405
5379,-84.760406,31.188369,2.2,5.4,50.668,5406
5380,-84.760414,31.18839,0.9,5,50.679,5407
5381,-84.760422,31.188411,0.6,2.1,50.7,5408
5382,-84.760429,31.188432,0.5,2.4,50.634,5409
5383,-84.760437,31.188453,0.8,3.9,50.662,5410
5384,-84.760446,31.188479,2.8,7.2,50.682,5411
5385,-84.760455,31.188504,4.8,6.7,50.751,5412
5386,-84.760464,31.188529,4.5,5.8,50.836,5413
5387,-84.760472,31.188554,4.7,6.7,50.958,5414
5388,-84.760481,31.18858,5.3,8.6,51.068,5415
5389,-84.760491,31.188606,4.6,8.2,51.134,5416
5390,-84.7605,31.188632,4.3,9.5,51.174,5417
5391,-84.76051,31.188661,4.1,8.5,51.173,5418
5392,-84.76052,31.188692,4,10.7,51.18,5419
5393,-84.760531,31.188723,3.6,9,51.195,5420
5394,-84.760542,31.188753,3.1,8,51.149,5421
5395,-84.760553,31.188783,3.1,10.2,51.1,5422
5396,-84.760563,31.188814,2.6,7.1,51.074,5423
5397,-84.760574,31.188844,2.7,6,51.029,5424
5398,-84.760585,31.188875,2.4,5.8,50.99,5425
5399,-84.760596,31.188905,1.9,4.6,50.919,5426
5400,-84.760606,31.188935,1.9,4.4,50.881,5427
5401,-84.760617,31.188966,2.1,4.2,50.844,5428
5402,-84.760628,31.188996,2,4.2,50.775,5429
5403,-84.760638,31.189027,2,4,50.781,5430
5404,-84.760649,31.189057,2,4.3,50.729,5431
5405,-84.760659,31.189088,2.3,4.8,50.698,5432
5406,-84.76067,31.189118,2.4,5.1,50.674,5433
5407,-84.76068,31.189149,2.2,4.6,50.64,5434
5408,-84.760691,31.18918,2.5,5.1,50.663,5435
5409,-84.760701,31.18921,2.5,5.2,50.656,5436
5410,-84.760712,31.189241,2.4,5.2,50.619,5437
5411,-84.760723,31.189271,2,5.3,50.6,5438
5412,-84.760734,31.189301,1.8,4.7,50.566,5439
5413,-84.760745,31.189332,1.8,4.5,50.537,5440
5414,-84.760756,31.189362,1.7,5,50.51,5441
5415,-84.760767,31.189393,1.9,4.7,50.489,5442
5416,-84.760777,31.189423,1.4,4.5,50.465,5443
5417,-84.760788,31.189453,1.5,4.3,50.47,5444
5418,-84.760799,31.189483,1.7,4.5,50.453,5445
5419,-84.760809,31.189514,1.6,3.9,50.473,5446
5420,-84.760819,31.189544,1.9,3.5,50.453,5447
5421,-84.760829,31.189575,2.1,3,50.447,5448
5422,-84.760839,31.189605,2.1,2.8,50.421,5449
5423,-84.76085,31.189636,2.1,3.2,50.43,5450
5424,-84.76086,31.189666,2.3,3.3,50.42,5451
5425,-84.76087,31.189693,2.5,3.5,50.429,5452
5426,-84.760879,31.189715,2.2,3.5,50.419,5453
5427,-84.760885,31.189733,2.5,3.6,50.42,5454
5428,-84.760891,31.189751,2.5,3.4,50.421,5455
5429,-84.760897,31.189769,3,3.5,50.333,5456
5430,-84.760903,31.189787,3,3.9,50.321,5457
5431,-84.760911,31.189809,2.9,4.5,50.385,5458
5432,-84.760918,31.18983,3.4,4.4,50.424,5459
5433,-84.760927,31.189855,2.8,4.5,50.473,5460
5434,-84.760936,31.189881,2.5,4.6,50.524,5461
5435,-84.760945,31.189906,2.9,4.7,50.444,5462
5436,-84.760955,31.189932,2.8,4.6,50.471,5463
5437,-84.760964,31.189957,2.6,4.3,50.52,5464
5438,-84.760972,31.189983,2,3.7,50.573,5465
5439,-84.760981,31.190008,2,3.1,50.589,5466
5440,-84.76099,31.190034,1.8,2.9,50.62,5467
5441,-84.760998,31.19006,2.3,3.4,50.629,5468
5442,-84.761006,31.190082,1.6,2.9,50.623,5469
5443,-84.761013,31.190103,2,2.9,50.641,5470
5444,-84.761021,31.190124,1.9,2.7,50.661,5471
5445,-84.761028,31.190145,2,3.1,50.67,5472
5446,-84.761036,31.190166,2,3,50.725,5473
5447,-84.761042,31.190189,2.2,3.3,50.734,5474
5448,-84.76105,31.190214,2.3,3.5,50.784,5475
5449,-84.761059,31.19024,2,3,50.815,5476
5450,-84.761069,31.190266,1.5,2.7,50.846,5477
5451,-84.761079,31.190295,1.3,2.3,50.886,5478
5452,-84.761089,31.190325,1.1,2,50.907,5479
5453,-84.7611,31.190355,1,1.5,50.968,5480
5454,-84.76111,31.190384,1,1.4,51.02,5481
5455,-84.761121,31.190414,1.1,1.5,51.072,5482
5456,-84.761132,31.190444,0.9,1.4,51.155,5483
5457,-84.761142,31.190474,1,1.6,51.136,5484
5458,-84.761153,31.190504,1.2,1.8,51.207,5485
5459,-84.761163,31.190533,1.2,2.1,51.253,5486
5460,-84.761174,31.190563,1.3,2.6,51.338,5487
5461,-84.761184,31.190593,1.3,2.7,51.381,5488
5462,-84.761195,31.190623,1.6,3.4,51.463,5489
5463,-84.761205,31.190652,1.4,4.2,51.543,5490
5464,-84.761216,31.190682,1.5,4.4,51.587,5491
5465,-84.761225,31.190712,1.4,3.9,51.67,5492
5466,-84.761236,31.190742,1.3,3.5,51.74,5493
5467,-84.761246,31.190771,1.5,3.3,51.804,5494
5468,-84.761257,31.190801,1.6,4.1,51.916,5495
5469,-84.761266,31.190832,1.6,3.7,51.971,5496
5470,-84.761276,31.190862,1.4,4.2,52.016,5497
5471,-84.761286,31.190892,1.3,3.6,52.108,5498
5472,-84.761296,31.190922,1.3,3.2,52.109,5499
5473,-84.761306,31.190953,1.2,3.2,52.156,5500
5474,-84.761317,31.190983,1.1,3,52.163,5501
5475,-84.761328,31.191013,1.4,2.9,52.257,5502
5476,-84.761338,31.191043,1,2.4,52.234,5503
5477,-84.761349,31.191073,1,2.4,52.275,5504
5478,-84.761359,31.191103,1.1,2.2,52.271,5505
5479,-84.76137,31.191133,1,2.2,52.248,5506
5480,-84.761381,31.191163,1,2.4,52.271,5507
5481,-84.761391,31.191194,1.1,2.6,52.273,5508
5482,-84.761401,31.191224,1.1,2.7,52.321,5509
5483,-84.761411,31.191254,1.1,2.9,52.338,5510
5484,-84.76142,31.191285,1.2,3,52.368,5511
5485,-84.761431,31.191314,1.5,3.1,52.354,5512
5486,-84.761442,31.191345,1.6,3.6,52.368,5513
5487,-84.761452,31.191375,1.7,3.9,52.396,5514
5488,-84.761463,31.191405,1.4,4.6,52.376,5515
5489,-84.761474,31.191435,1.7,4.6,52.424,5516
5490,-84.761485,31.191465,1.9,5.7,52.449,5517
5491,-84.761496,31.191495,2.5,6.8,52.451,5518
5492,-84.761507,31.191525,3,7.5,52.461,5519
5493,-84.761517,31.191556,3.6,8.7,52.506,5520
5494,-84.761528,31.191586,3.6,9.2,52.557,5521
5495,-84.761538,31.191617,4.2,9.3,52.558,5522
5496,-84.761548,31.191647,4.4,8.7,52.561,5523
5497,-84.761558,31.191678,4.3,8.4,52.574,5524
5498,-84.761569,31.191708,4.1,8.3,52.573,5525
5499,-84.761579,31.191739,4.4,7.4,52.56,5526
5500,-84.76159,31.191769,4.2,8.1,52.551,5527
5501,-84.7616,31.191799,3.8,7.3,52.568,5528
5502,-84.761611,31.191829,3.7,6.8,52.574,5529
5503,-84.761622,31.191859,3.2,6.2,52.599,5530
5504,-84.761633,31.191889,3,6.2,52.634,5531
5505,-84.761643,31.19192,2.8,6.5,52.637,5532
5506,-84.761654,31.19195,2.8,6.7,52.675,5533
5507,-84.761664,31.191981,2.9,7.3,52.7,5534
5508,-84.761674,31.192011,3.3,8.2,52.702,5535
5509,-84.761685,31.192041,3.5,8.3,52.674,5536
5510,-84.761696,31.192072,3.6,8.7,52.7,5537
5511,-84.761707,31.192102,3.5,7,52.664,5538
5512,-84.761718,31.192132,3.7,8.6,52.59,5539
5513,-84.761729,31.192163,3.2,6.4,52.521,5540
5514,-84.761739,31.192194,3.4,7.2,52.479,5541
5515,-84.761749,31.192224,3.2,7.6,52.37,5542
5516,-84.76176,31.192255,3.4,8.5,52.271,5543
5517,-84.761771,31.192285,3.1,8,52.193,5544
5518,-84.761782,31.192316,2.9,6.1,52.103,5545
5519,-84.761792,31.192347,2.3,5.6,51.994,5546
5520,-84.761803,31.192377,1.7,4.6,51.913,5547
5521,-84.761815,31.192408,1.6,3.8,51.818,5548
5522,-84.761826,31.192438,1.3,3.5,51.752,5549
5523,-84.761836,31.192469,1.3,3.2,51.676,5550
5524,-84.761846,31.192499,1.4,3.4,51.569,5551
5525,-84.761857,31.19253,1.3,3.2,51.508,5552
5526,-84.761868,31.19256,1.6,3.9,51.461,5553
5527,-84.761878,31.192591,1.9,4.8,51.415,5554
5528,-84.76189,31.192621,2,5.5,51.362,5555
5529,-84.761901,31.192652,2.6,6.2,51.312,5556
5530,-84.761911,31.192683,2.2,6.6,51.308,5557
5531,-84.761921,31.192713,2.3,6.8,51.233,5558
5532,-84.761932,31.192744,2.1,6.6,51.168,5559
5533,-84.761941,31.192772,2.4,8.1,51.184,5560
5534,-84.76195,31.192798,2.6,8.1,51.126,5561
5535,-84.761959,31.192822,3.1,8.8,51.061,5562
5536,-84.761965,31.192844,2.8,8.8,51.086,5563
5537,-84.761972,31.192866,3.4,9.9,51.054,5564
5538,-84.761977,31.192885,3.6,11.7,51.058,5565
5539,-84.761981,31.192903,3.6,11.6,51.028,5566
5540,-84.761983,31.192922,3.5,10,51.029,5567
5541,-84.761982,31.19294,3.3,8.7,50.983,5568
5542,-84.761974,31.192957,4.7,8.8,50.97,5569
5543,-84.761962,31.192972,4.1,8.5,50.957,5570
5544,-84.761946,31.192983,6.1,7.8,50.954,5571
5545,-84.761926,31.19299,4.9,6.8,50.953,5572
5546,-84.761905,31.192991,5.9,6.8,50.918,5573
5547,-84.761886,31.192986,7,8,50.912,5574
5548,-84.761869,31.192975,5.5,8.4,50.891,5575
5549,-84.761857,31.19296,3.8,7.9,50.909,5576
5550,-84.761847,31.192943,3.3,8.5,50.923,5577
5551,-84.761838,31.192923,3,8,50.967,5578
5552,-84.76183,31.192902,2.2,7.9,50.984,5579
5553,-84.761822,31.192881,3.2,8.7,51.006,5580
5554,-84.761815,31.192856,3.1,8.6,51.066,5581
5555,-84.761807,31.192829,3.1,8.4,51.101,5582
5556,-84.761798,31.192804,3.4,8.3,51.108,5583
5557,-84.761788,31.192779,2.9,8,51.165,5584
5558,-84.76178,31.192753,2.7,7,51.19,5585
5559,-84.761772,31.192728,2.6,6.9,51.236,5586
5560,-84.761764,31.192702,2.4,6,51.257,5587
5561,-84.761756,31.192676,2.5,6.2,51.285,5588
5562,-84.761747,31.192649,2.4,5.4,51.364,5589
5563,-84.761736,31.192619,2.2,5.9,51.354,5590
5564,-84.761726,31.192589,1.7,4.2,51.424,5591
5565,-84.761716,31.192559,1.4,3.6,51.449,5592
5566,-84.761706,31.192529,1.4,3.3,51.535,5593
5567,-84.761696,31.192499,1.5,3.5,51.577,5594
5568,-84.761685,31.192469,1.5,2.9,51.618,5595
5569,-84.761675,31.192439,1.5,3.6,51.719,5596
5570,-84.761664,31.19241,1.7,3.8,51.784,5597
5571,-84.761654,31.19238,1.6,4.4,51.854,5598
5572,-84.761644,31.19235,1.9,4.8,51.873,5599
5573,-84.761634,31.192321,2.3,5.8,51.955,5600
5574,-84.761623,31.192291,2.4,7.3,52.046,5601
5575,-84.761612,31.192261,2.3,6.5,52.155,5602
5576,-84.761602,31.192231,2.9,6.6,52.222,5603
5577,-84.761592,31.192201,3.1,7.6,52.281,5604
5578,-84.761581,31.192171,3.7,7.6,52.349,5605
5579,-84.76157,31.192141,3.3,8.1,52.416,5606
5580,-84.76156,31.192111,3.2,7,52.433,5607
5581,-84.761549,31.192081,3.1,7.3,52.437,5608
5582,-84.761538,31.19205,2.8,7.4,52.497,5609
5583,-84.761528,31.19202,3,7.5,52.464,5610
5584,-84.761517,31.19199,2.8,6,52.474,5611
5585,-84.761507,31.19196,3.3,7,52.436,5612
5586,-84.761497,31.191929,3.1,6.3,52.416,5613
5587,-84.761486,31.191899,3.5,7,52.396,5614
5588,-84.761475,31.191868,3.6,6.4,52.399,5615
5589,-84.761464,31.191838,3.8,6.3,52.349,5616
5590,-84.761453,31.191807,4.2,7.3,52.389,5617
5591,-84.761443,31.191778,3.8,8.2,52.286,5618
5592,-84.761432,31.191747,4.4,8.2,52.29,5619
5593,-84.761422,31.191717,4.1,7.8,52.314,5620
5594,-84.761412,31.191687,3.8,7.6,52.315,5621
5595,-84.761401,31.191657,3.9,8.4,52.331,5622
5596,-84.761391,31.191627,3.5,8.7,52.331,5623
5597,-84.76138,31.191596,3.6,8.1,52.349,5624
5598,-84.76137,31.191566,3.5,8.5,52.34,5625
5599,-84.761359,31.191536,2.6,7.6,52.329,5626
5600,-84.761348,31.191505,2.2,6.3,52.324,5627
5601,-84.761337,31.191475,1.8,5.2,52.287,5628
5602,-84.761327,31.191444,2,5.3,52.284,5629
5603,-84.761316,31.191414,1.6,4.4,52.229,5630
5604,-84.761306,31.191384,1.6,4.4,52.184,5631
5605,-84.761295,31.191354,1.4,4.1,52.176,5632
5606,-84.761284,31.191324,1.6,3.9,52.091,5633
5607,-84.761274,31.191293,1.4,3.7,52.108,5634
5608,-84.761263,31.191263,1.1,3.8,52.115,5635
5609,-84.761252,31.191233,1.5,3.5,52.073,5636
5610,-84.761242,31.191202,1.2,3.3,52.071,5637
